timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2021-07-11 18:03:07-07:00,10.876393765211105,79.08779203891754,0.9026900000000001,-20.0,-20.0,27.144000000000002,27.144000000000002,138,29,,
2021-07-11 18:03:08-07:00,10.876405835151672,79.08772230148315,0.91026,-20.0,-20.0,27.252000000000002,27.252000000000002,139,29,,
2021-07-11 18:03:09-07:00,10.876331403851509,79.08767938613892,0.9175399999999999,-20.0,-20.0,26.208000000000002,26.208000000000002,139,29,,
2021-07-11 18:03:10-07:00,10.876317992806435,79.08762037754059,0.92487,-20.0,-20.0,24.804,24.804,139,29,,
2021-07-11 18:03:11-07:00,10.876324698328972,79.0875506401062,0.933,-20.0,-20.0,24.912,24.912,140,29,,
2021-07-11 18:03:12-07:00,10.876330733299255,79.08744871616364,0.94078,-20.0,-20.0,28.008000000000003,28.008000000000003,140,29,,
2021-07-11 18:03:13-07:00,10.876346156001091,79.08734142780304,0.94889,-20.0,-20.0,29.195999999999998,29.195999999999998,140,29,,
2021-07-11 18:03:14-07:00,10.876242890954018,79.08738970756531,0.95656,-20.0,-20.0,27.612000000000002,27.612000000000002,140,29,,
2021-07-11 18:03:15-07:00,10.87627038359642,79.08728778362274,0.9644299999999999,-20.0,-20.0,28.332,28.332,140,29,,
2021-07-11 18:03:16-07:00,10.876240879297256,79.08725023269653,0.9705499999999999,-20.0,-20.0,27.791999999999998,27.791999999999998,140,29,,
2021-07-11 18:03:17-07:00,10.876260995864868,79.087153673172,0.97824,-20.0,-20.0,27.684,27.684,140,29,,
2021-07-11 18:03:18-07:00,10.87626837193966,79.08707857131958,0.9858899999999999,-20.0,-20.0,27.540000000000003,27.540000000000003,141,29,,
2021-07-11 18:03:19-07:00,10.87632268667221,79.08697664737701,0.9924700000000001,-20.0,-20.0,23.688000000000002,23.688000000000002,141,29,,
2021-07-11 18:03:20-07:00,10.876376330852509,79.08683717250824,0.9989199999999999,-20.0,-20.0,23.220000000000002,23.220000000000002,141,29,,
2021-07-11 18:03:21-07:00,10.876440033316612,79.0866869688034,1.00578,-20.0,-20.0,24.696,24.696,141,29,,
2021-07-11 18:03:22-07:00,10.876344814896584,79.08669233322144,1.01265,-20.0,-20.0,24.732,24.732,141,29,,
2021-07-11 18:03:23-07:00,10.87632603943348,79.08663868904114,1.01917,-20.0,-20.0,26.28,26.28,141,29,,
2021-07-11 18:03:24-07:00,10.876370966434479,79.08657968044281,1.0269300000000001,-20.0,-20.0,27.936,27.936,142,29,,
2021-07-11 18:03:25-07:00,10.87632268667221,79.08652603626251,1.0346,-20.0,-20.0,27.828000000000003,27.828000000000003,142,29,,
2021-07-11 18:03:26-07:00,10.876344814896584,79.08645629882812,1.0426199999999999,-20.0,-20.0,26.928,26.928,142,29,,
2021-07-11 18:03:27-07:00,10.87636761367321,79.08639192581177,1.0506900000000001,-20.0,-20.0,26.928,26.928,142,29,,
2021-07-11 18:03:28-07:00,10.876401141285896,79.08632218837738,1.05908,-20.0,-20.0,28.044,28.044,142,29,,
2021-07-11 18:03:29-07:00,10.876407846808434,79.08625781536102,1.06518,-20.0,-20.0,26.388,26.388,142,29,,
2021-07-11 18:03:30-07:00,10.876427963376045,79.0861988067627,1.0719400000000001,-20.0,-20.0,23.796000000000003,23.796000000000003,143,29,,
2021-07-11 18:03:31-07:00,10.876433327794075,79.0861451625824,1.0787200000000001,-20.0,-20.0,26.64,26.64,143,29,,
2021-07-11 18:03:32-07:00,10.876381024718285,79.0861451625824,1.08452,-20.0,-20.0,26.964000000000002,26.964000000000002,143,29,,
2021-07-11 18:03:33-07:00,10.876365602016449,79.08610224723816,1.08999,-20.0,-20.0,25.308,25.308,143,29,,
2021-07-11 18:03:34-07:00,10.876418575644493,79.0859842300415,1.09763,-20.0,-20.0,27.503999999999998,27.503999999999998,143,29,,
2021-07-11 18:03:35-07:00,10.87646484375,79.08592522144318,1.1059400000000001,-20.0,-20.0,21.78,21.78,142,29,,
2021-07-11 18:03:36-07:00,10.876532569527626,79.0857857465744,1.11032,-20.0,-20.0,15.768,15.768,142,29,,
2021-07-11 18:03:37-07:00,10.876484960317612,79.0858393907547,1.1182,-20.0,-20.0,17.28,17.28,142,29,,
2021-07-11 18:03:38-07:00,10.876395776867867,79.08597886562347,1.1238599999999999,-20.0,-20.0,20.376,20.376,142,29,64,
2021-07-11 18:03:39-07:00,10.87638035416603,79.08596813678741,1.12575,-20.0,-20.0,20.376,20.376,141,29,56,
2021-07-11 18:03:40-07:00,10.876275077462196,79.0860378742218,1.1293199999999999,-20.0,-20.0,12.852,12.852,140,29,57,
2021-07-11 18:03:41-07:00,10.87627038359642,79.08596277236938,1.13753,-20.0,-20.0,10.908,10.908,140,29,59,
